screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
61038,bad,0,11,cache,Son tan malos que ni si quiera un program de cobro con tarjeta de debito les sirve en mi Pais! 🤦🤦🤦,21,0.0047,0.9912,negative,"Icon, Text, Text Button","▁interface, ▁de, ▁sir",0.04634767025709152,0.020088545978069305,0.026259124279022217,0.40577980875968933,1.0,"Text Button, Icon, Icon",0.023878958076238632
61038,bad,1,16,cache,"Muy mala App para los hondureños que residen afuera del país, tanto la app como el sitió web de este canal de televisión, están muy mal elaborados. Si no estas en Honduras no puedes tener acceso a los partidos de liga nacional y partidos de la selección nacional, con el muy alto índice de pobreza en Honduras me atrevo a decir que solo el 30 por ciento de la población tiene acceso a Internet y un dispositivo móvil para poder ver dichos partidos y contenido de dicho canal de televisión. Part.1",91,0.0147,0.9628,negative,"Icon, Text Button, Text","▁y, ▁los, idos",0.07021189481019974,0.031885650008916855,0.03832624480128288,0.3202345073223114,1.0,"Text Button, Icon, Icon",0.03469669818878174
61038,bad,2,15,cache,No sirve y hasta quieren cobrar por ver partidos que en cualquier se pueden ver gratis hahaha,17,0.0239,0.9569,negative,"Image, Icon, Icon","▁pueden, ▁interface, ▁No",0.06364322453737259,0.05922224372625351,0.00442098081111908,0.3330870270729065,1.0,"Icon, Icon, Text Button",0.03128790110349655
61038,bad,3,9,cache,Yo pago la liga y la app se friza demasiado es inaceptable que cobren por algo tan malo hagan algo para solucionarlo,22,0.04,0.9546,negative,"Icon, Image, Icon","▁Yo, ago, ▁la",0.08544107526540756,0.08215952664613724,0.0032815486192703247,0.23818263411521912,1.0,"Text Button, Icon, Icon",0.0403064489364624
61038,bad,4,19,cache,Es una desepcion completa esta app!! Quieren cobrar por algo tan malo como la liga Hondureña! Cuando antes a sido gratis?? Cobrenle a los patrocinadores!! La acabo de desistalar!!,29,0.0434,0.9318,negative,"Icon, Image, Text","▁La, ▁gratis, ▁interface",0.07692843675613403,0.07329019904136658,0.003638237714767456,0.2776440680027008,1.0,"Text Button, Icon, Icon",0.037797559052705765
61039,bad,0,11,cache,Son tan malos que ni si quiera un program de cobro con tarjeta de debito les sirve en mi Pais! 🤦🤦🤦,21,0.0047,0.9912,negative,"Icon, Text Button, Icon","▁interface, ▁de, ▁sir",0.02762288600206375,0.021170005202293396,0.006452880799770355,0.361130028963089,1.0,"Image, Image, Text",0.024470450589433312
61039,bad,1,16,cache,"Muy mala App para los hondureños que residen afuera del país, tanto la app como el sitió web de este canal de televisión, están muy mal elaborados. Si no estas en Honduras no puedes tener acceso a los partidos de liga nacional y partidos de la selección nacional, con el muy alto índice de pobreza en Honduras me atrevo a decir que solo el 30 por ciento de la población tiene acceso a Internet y un dispositivo móvil para poder ver dichos partidos y contenido de dicho canal de televisión. Part.1",91,0.0147,0.9628,negative,"Icon, Text Button, Icon","▁y, ▁los, idos",0.045442141592502594,0.03688298165798187,0.008559159934520721,0.3227437138557434,1.0,"Image, Text, Image",0.039870491717010736
61039,bad,2,15,cache,No sirve y hasta quieren cobrar por ver partidos que en cualquier se pueden ver gratis hahaha,17,0.0239,0.9569,negative,"Icon, Icon, Text Button","▁pueden, ▁interface, ▁No",0.03962606191635132,0.03013637848198414,0.00948968343436718,0.32410678267478943,1.0,"Image, Text, Image",0.034872143529355526
61039,bad,3,9,cache,Yo pago la liga y la app se friza demasiado es inaceptable que cobren por algo tan malo hagan algo para solucionarlo,22,0.04,0.9546,negative,"Icon, Text Button, Icon","▁Yo, ago, ▁la",0.044743724167346954,0.035924360156059265,0.00881936401128769,0.3223738670349121,1.0,"Image, Text, Image",0.039062506053596735
61039,bad,4,19,cache,Es una desepcion completa esta app!! Quieren cobrar por algo tan malo como la liga Hondureña! Cuando antes a sido gratis?? Cobrenle a los patrocinadores!! La acabo de desistalar!!,29,0.0434,0.9318,negative,"Icon, Text Button, Icon","▁La, ▁gratis, ▁interface",0.04378700256347656,0.035443924367427826,0.008343078196048737,0.3271219730377197,1.0,"Image, Text, Image",0.038381113205105066
61040,bad,0,11,cache,Son tan malos que ni si quiera un program de cobro con tarjeta de debito les sirve en mi Pais! 🤦🤦🤦,21,0.0047,0.9912,negative,"Icon, Image, Text","▁interface, ▁de, ▁sir",0.038966331630945206,0.4702400267124176,0.4312736950814724,0.3817906677722931,1.0,"Image, Image, Image",0.09696358069777489
61040,bad,1,16,cache,"Muy mala App para los hondureños que residen afuera del país, tanto la app como el sitió web de este canal de televisión, están muy mal elaborados. Si no estas en Honduras no puedes tener acceso a los partidos de liga nacional y partidos de la selección nacional, con el muy alto índice de pobreza en Honduras me atrevo a decir que solo el 30 por ciento de la población tiene acceso a Internet y un dispositivo móvil para poder ver dichos partidos y contenido de dicho canal de televisión. Part.1",91,0.0147,0.9628,negative,"Image, Icon, Image","▁y, ▁los, idos",0.04890742525458336,0.21644701063632965,0.1675395853817463,0.3332456052303314,1.0,"Image, Image, Image",0.15010017529129982
61040,bad,2,15,cache,No sirve y hasta quieren cobrar por ver partidos que en cualquier se pueden ver gratis hahaha,17,0.0239,0.9569,negative,"Icon, Image, Image","▁pueden, ▁interface, ▁No",0.057259365916252136,0.2024291455745697,0.14516977965831757,0.35214999318122864,1.0,"Image, Image, Image",0.11295992136001587
61040,bad,3,9,cache,Yo pago la liga y la app se friza demasiado es inaceptable que cobren por algo tan malo hagan algo para solucionarlo,22,0.04,0.9546,negative,"Image, Icon, Image","▁Yo, ago, ▁la",0.06290218979120255,0.2568526864051819,0.19395049661397934,0.3502291738986969,1.0,"Image, Text, Image",0.02503947913646698
61040,bad,4,19,cache,Es una desepcion completa esta app!! Quieren cobrar por algo tan malo como la liga Hondureña! Cuando antes a sido gratis?? Cobrenle a los patrocinadores!! La acabo de desistalar!!,29,0.0434,0.9318,negative,"Image, Icon, Image","▁La, ▁gratis, ▁interface",0.05421936884522438,0.23130548000335693,0.17708611115813255,0.35454991459846497,1.0,"Image, Image, Image",0.1591300629079342
61041,bad,0,11,cache,Son tan malos que ni si quiera un program de cobro con tarjeta de debito les sirve en mi Pais! 🤦🤦🤦,21,0.0047,0.9912,negative,"Text, Text Button, Icon","▁interface, ▁de, ▁sir",0.008859739638864994,0.0020534563809633255,0.0068062832579016685,0.42133232951164246,1.0,"Text Button, Text Button, Icon",0.005653771571815014
61041,bad,1,16,cache,"Muy mala App para los hondureños que residen afuera del país, tanto la app como el sitió web de este canal de televisión, están muy mal elaborados. Si no estas en Honduras no puedes tener acceso a los partidos de liga nacional y partidos de la selección nacional, con el muy alto índice de pobreza en Honduras me atrevo a decir que solo el 30 por ciento de la población tiene acceso a Internet y un dispositivo móvil para poder ver dichos partidos y contenido de dicho canal de televisión. Part.1",91,0.0147,0.9628,negative,"Text, Text Button, Icon","▁y, ▁los, idos",0.010935512371361256,0.002593559678643942,0.008341952692717314,0.4020098149776459,1.0,"Text Button, Icon, Text Button",0.006969065871089697
61041,bad,2,15,cache,No sirve y hasta quieren cobrar por ver partidos que en cualquier se pueden ver gratis hahaha,17,0.0239,0.9569,negative,"Text, Text Button, Icon","▁pueden, ▁interface, ▁No",0.01100340485572815,0.002715142909437418,0.008288261946290731,0.41054993867874146,1.0,"Text Button, Icon, Text Button",0.00705995038151741
61041,bad,3,9,cache,Yo pago la liga y la app se friza demasiado es inaceptable que cobren por algo tan malo hagan algo para solucionarlo,22,0.04,0.9546,negative,"Text, Text Button, Icon","▁Yo, ago, ▁la",0.012873905710875988,0.002966765547171235,0.009907140163704753,0.4013805091381073,1.0,"Text Button, Icon, Text Button",0.00844618771225214
61041,bad,4,19,cache,Es una desepcion completa esta app!! Quieren cobrar por algo tan malo como la liga Hondureña! Cuando antes a sido gratis?? Cobrenle a los patrocinadores!! La acabo de desistalar!!,29,0.0434,0.9318,negative,"Text, Text Button, Icon","▁La, ▁gratis, ▁interface",0.012179977260529995,0.0028032774571329355,0.00937669980339706,0.40485283732414246,1.0,"Text Button, Icon, Text Button",0.007959438487887383
