screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
67314,bad,0,0,cache,This application Bad horrible app fun face changer I can't even adjust the face nose 👃 on To the face parts it's is not easy for Me it's a challenge it's hard to manage this accurate for me sorry 😔😔😐 Don't install badass mean application keep messing screwing things up For me.sorry this application is not available Androids devices it's not Fun for us I give it a 2-1🌟🌟🌟 not expecting What I exactly what I un expected Right items on to the face,84,0.0031,0.9928,negative,"Image, Web View, Web View","▁interface, ▁not, ▁on",0.0059759668074548244,0.002956366166472435,0.0030196006409823895,0.4133528470993042,1.0,"Web View, Image, Web View",0.0030196006409823895
67314,bad,1,-1,raw,Ad infested rubbish. There's even a video advert for virgin media broadband that you can't skip. Avoid like the plague.,20,0.0028,0.9771,negative,"Image, Web View, Web View","▁broadband, ▁Ad, ▁media",0.008794986642897129,0.0040489980019629,0.004745988640934229,0.4000079929828644,1.0,"Web View, Image, Image",0.01692275796085596
67314,bad,2,-1,raw,This app is stupid don't download it!  It has way way to many adds! U cant even tell what is the app dont get it the makers are stupid!,29,0.0034,0.9918,negative,"Image, Web View, Web View","▁interface, ▁many, ▁U",0.0063659315928816795,0.0031031202524900436,0.003262811340391636,0.4096001982688904,1.0,"Web View, Image, Image",0.011447065509855747
67314,bad,3,-1,raw,I download this game and then it says install and I can't even play the game because it doesn't say open. It is just a  STUPID STUPID STUPID STUPID GAME.,30,0.0036,0.9859,negative,"Image, Web View, Web View","▁play, ▁interface, ▁open",0.0067806001752614975,0.0032435208559036255,0.003537079319357872,0.407422810792923,1.0,"Web View, Image, Image",0.012637868523597717
67314,bad,4,-1,raw,"rubbish because it keeps forse closing if you want to downlowd this app, then dont! it will forse close all the time and wont be able to do what you want listen to me okay! its RUBBISH",37,0.0058,0.9899,negative,"Image, Web View, Web View","▁do, ▁listen, ▁interface",0.006755213253200054,0.0032139564864337444,0.0035412567667663097,0.4073602259159088,1.0,"Web View, Image, Image",0.012974913232028484
67315,bad,0,0,cache,This application Bad horrible app fun face changer I can't even adjust the face nose 👃 on To the face parts it's is not easy for Me it's a challenge it's hard to manage this accurate for me sorry 😔😔😐 Don't install badass mean application keep messing screwing things up For me.sorry this application is not available Androids devices it's not Fun for us I give it a 2-1🌟🌟🌟 not expecting What I exactly what I un expected Right items on to the face,84,0.0031,0.9928,negative,"Icon, Icon, Text Button","▁interface, ▁not, ▁on",0.0233670212328434,0.02456916682422161,0.001202145591378212,0.44079336524009705,1.0,"Icon, Text Button, Icon",0.001202145591378212
67315,bad,1,-1,raw,Ad infested rubbish. There's even a video advert for virgin media broadband that you can't skip. Avoid like the plague.,20,0.0028,0.9771,negative,"Icon, Icon, Text Button","▁broadband, ▁Ad, ▁media",0.04145240783691406,0.04332597553730011,0.0018735677003860474,0.38446274399757385,1.0,"Icon, Text Button, Icon",0.0018735677003860474
67315,bad,2,-1,raw,This app is stupid don't download it!  It has way way to many adds! U cant even tell what is the app dont get it the makers are stupid!,29,0.0034,0.9918,negative,"Icon, Icon, Text Button","▁interface, ▁many, ▁U",0.026268236339092255,0.026983492076396942,0.0007152557373046875,0.4293663203716278,1.0,"Icon, Text Button, Icon",0.0007152557373046875
67315,bad,3,-1,raw,I download this game and then it says install and I can't even play the game because it doesn't say open. It is just a  STUPID STUPID STUPID STUPID GAME.,30,0.0036,0.9859,negative,"Icon, Icon, Text Button","▁play, ▁interface, ▁open",0.028813514858484268,0.029945531859993935,0.0011320170015096664,0.4255341589450836,1.0,"Icon, Text Button, Icon",0.0011320170015096664
67315,bad,4,-1,raw,"rubbish because it keeps forse closing if you want to downlowd this app, then dont! it will forse close all the time and wont be able to do what you want listen to me okay! its RUBBISH",37,0.0058,0.9899,negative,"Icon, Icon, Text Button","▁do, ▁listen, ▁interface",0.028566578403115273,0.029590394347906113,0.0010238159447908401,0.42736077308654785,1.0,"Icon, Text Button, Icon",0.0010238159447908401
67316,bad,0,0,cache,This application Bad horrible app fun face changer I can't even adjust the face nose 👃 on To the face parts it's is not easy for Me it's a challenge it's hard to manage this accurate for me sorry 😔😔😐 Don't install badass mean application keep messing screwing things up For me.sorry this application is not available Androids devices it's not Fun for us I give it a 2-1🌟🌟🌟 not expecting What I exactly what I un expected Right items on to the face,84,0.0031,0.9928,negative,"Text, Icon, Text Button","▁interface, ▁not, ▁on",0.029907356947660446,0.021737657487392426,0.00816969946026802,0.26602110266685486,1.0,"Icon, Text, Text Button",0.00816969946026802
67316,bad,1,-1,raw,Ad infested rubbish. There's even a video advert for virgin media broadband that you can't skip. Avoid like the plague.,20,0.0028,0.9771,negative,"Text, Icon, Text Button","▁broadband, ▁Ad, ▁media",0.04741350933909416,0.034950025379657745,0.012463483959436417,0.25480905175209045,1.0,"Icon, Text, Text Button",0.012463483959436417
67316,bad,2,-1,raw,This app is stupid don't download it!  It has way way to many adds! U cant even tell what is the app dont get it the makers are stupid!,29,0.0034,0.9918,negative,"Text, Icon, Text Button","▁interface, ▁many, ▁U",0.032334648072719574,0.023836970329284668,0.008497677743434906,0.2678017020225525,1.0,"Icon, Text, Text Button",0.008497677743434906
67316,bad,3,-1,raw,I download this game and then it says install and I can't even play the game because it doesn't say open. It is just a  STUPID STUPID STUPID STUPID GAME.,30,0.0036,0.9859,negative,"Text, Icon, Text Button","▁play, ▁interface, ▁open",0.03533247858285904,0.02626979723572731,0.009062681347131729,0.2587486505508423,1.0,"Icon, Text, Text Button",0.009062681347131729
67316,bad,4,-1,raw,"rubbish because it keeps forse closing if you want to downlowd this app, then dont! it will forse close all the time and wont be able to do what you want listen to me okay! its RUBBISH",37,0.0058,0.9899,negative,"Text, Icon, Text Button","▁do, ▁listen, ▁interface",0.03468520939350128,0.02543882094323635,0.00924638845026493,0.2615664303302765,1.0,"Icon, Text, Text Button",0.00924638845026493
67317,bad,0,0,cache,This application Bad horrible app fun face changer I can't even adjust the face nose 👃 on To the face parts it's is not easy for Me it's a challenge it's hard to manage this accurate for me sorry 😔😔😐 Don't install badass mean application keep messing screwing things up For me.sorry this application is not available Androids devices it's not Fun for us I give it a 2-1🌟🌟🌟 not expecting What I exactly what I un expected Right items on to the face,84,0.0031,0.9928,negative,"Text Button, Text Button","▁interface, ▁not, ▁on",0.009371157735586166,0.020112626254558563,0.010741468518972397,0.5446712970733643,1.0,"Text Button, Text Button",0.010741468518972397
67317,bad,1,-1,raw,Ad infested rubbish. There's even a video advert for virgin media broadband that you can't skip. Avoid like the plague.,20,0.0028,0.9771,negative,"Text Button, Text Button","▁broadband, ▁Ad, ▁media",0.013302871957421303,0.04364752024412155,0.03034464828670025,0.5249686241149902,1.0,"Text Button, Text Button",0.03034464828670025
67317,bad,2,-1,raw,This app is stupid don't download it!  It has way way to many adds! U cant even tell what is the app dont get it the makers are stupid!,29,0.0034,0.9918,negative,"Text Button, Text Button","▁interface, ▁many, ▁U",0.009563319385051727,0.023926887661218643,0.014363568276166916,0.5548413991928101,1.0,"Text Button, Text Button",0.014363568276166916
67317,bad,3,-1,raw,I download this game and then it says install and I can't even play the game because it doesn't say open. It is just a  STUPID STUPID STUPID STUPID GAME.,30,0.0036,0.9859,negative,"Text Button, Text Button","▁play, ▁interface, ▁open",0.009897919371724129,0.028378941118717194,0.018481021746993065,0.5687111020088196,1.0,"Text Button, Text Button",0.018481021746993065
67317,bad,4,-1,raw,"rubbish because it keeps forse closing if you want to downlowd this app, then dont! it will forse close all the time and wont be able to do what you want listen to me okay! its RUBBISH",37,0.0058,0.9899,negative,"Text Button, Text Button","▁do, ▁listen, ▁interface",0.010139931924641132,0.02639131434261799,0.016251382417976856,0.5527976751327515,1.0,"Text Button, Text Button",0.016251382417976856
67318,bad,0,0,cache,This application Bad horrible app fun face changer I can't even adjust the face nose 👃 on To the face parts it's is not easy for Me it's a challenge it's hard to manage this accurate for me sorry 😔😔😐 Don't install badass mean application keep messing screwing things up For me.sorry this application is not available Androids devices it's not Fun for us I give it a 2-1🌟🌟🌟 not expecting What I exactly what I un expected Right items on to the face,84,0.0031,0.9928,negative,"Image, Image, Image","▁interface, ▁not, ▁on",0.0002777882618829608,0.005753908772021532,0.005476120510138571,0.5940911173820496,1.0,"Image, Image, Image",0.0011591336224228144
67318,bad,1,-1,raw,Ad infested rubbish. There's even a video advert for virgin media broadband that you can't skip. Avoid like the plague.,20,0.0028,0.9771,negative,"Image, Image, Image","▁broadband, ▁Ad, ▁media",0.00035725353518500924,0.0021146617364138365,0.0017574082012288272,0.6038993000984192,1.0,"Image, Image, Image",0.0011437779176048934
67318,bad,2,-1,raw,This app is stupid don't download it!  It has way way to many adds! U cant even tell what is the app dont get it the makers are stupid!,29,0.0034,0.9918,negative,"Image, Image, Image","▁interface, ▁many, ▁U",0.0002659382880665362,0.005547975189983845,0.005282036901917309,0.5973873734474182,1.0,"Image, Image, Image",0.0008822078234516084
67318,bad,3,-1,raw,I download this game and then it says install and I can't even play the game because it doesn't say open. It is just a  STUPID STUPID STUPID STUPID GAME.,30,0.0036,0.9859,negative,"Image, Image, Image","▁play, ▁interface, ▁open",0.00027103727916255593,0.0056063346564769745,0.0053352973773144186,0.6026197671890259,1.0,"Image, Image, Image",0.000885005050804466
67318,bad,4,-1,raw,"rubbish because it keeps forse closing if you want to downlowd this app, then dont! it will forse close all the time and wont be able to do what you want listen to me okay! its RUBBISH",37,0.0058,0.9899,negative,"Image, Image, Image","▁do, ▁listen, ▁interface",0.000291616830509156,0.006049248389899731,0.005757631559390575,0.5955917239189148,1.0,"Image, Image, Image",0.0009689019643701613
67319,bad,0,0,cache,This application Bad horrible app fun face changer I can't even adjust the face nose 👃 on To the face parts it's is not easy for Me it's a challenge it's hard to manage this accurate for me sorry 😔😔😐 Don't install badass mean application keep messing screwing things up For me.sorry this application is not available Androids devices it's not Fun for us I give it a 2-1🌟🌟🌟 not expecting What I exactly what I un expected Right items on to the face,84,0.0031,0.9928,negative,"Image, Image, Image","▁interface, ▁not, ▁on",0.0024882606230676174,0.022595277056097984,0.020107016433030367,0.35386812686920166,1.0,"Image, Icon, Image",0.023940049577504396
67319,bad,1,-1,raw,Ad infested rubbish. There's even a video advert for virgin media broadband that you can't skip. Avoid like the plague.,20,0.0028,0.9771,negative,"Image, Image, Image","▁broadband, ▁Ad, ▁media",0.0033460287377238274,0.02950241044163704,0.026156381703913212,0.3309077024459839,1.0,"Image, Icon, Image",0.0027130087837576866
67319,bad,2,-1,raw,This app is stupid don't download it!  It has way way to many adds! U cant even tell what is the app dont get it the makers are stupid!,29,0.0034,0.9918,negative,"Image, Image, Image","▁interface, ▁many, ▁U",0.0026485626585781574,0.023676030337810516,0.02102746767923236,0.3401842415332794,1.0,"Image, Icon, Image",0.0021508270874619484
67319,bad,3,-1,raw,I download this game and then it says install and I can't even play the game because it doesn't say open. It is just a  STUPID STUPID STUPID STUPID GAME.,30,0.0036,0.9859,negative,"Image, Image, Image","▁play, ▁interface, ▁open",0.0027155198622494936,0.02392364665865898,0.021208126796409488,0.3399012088775635,1.0,"Image, Icon, Image",0.002152269007638097
67319,bad,4,-1,raw,"rubbish because it keeps forse closing if you want to downlowd this app, then dont! it will forse close all the time and wont be able to do what you want listen to me okay! its RUBBISH",37,0.0058,0.9899,negative,"Image, Image, Image","▁do, ▁listen, ▁interface",0.002740382682532072,0.02472515217959881,0.021984769497066736,0.3395540416240692,1.0,"Image, Icon, Image",0.0022385623306035995
