screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
30283,bad,0,19,cache,It sucks. The app doesnt work. It has too many pop up ads.  Please save your time n do not bother to download at all,25,0.0278,0.931,negative,"Icon, Icon, Icon","▁not, ▁work, ▁doesnt",0.01019241102039814,0.018564779311418533,0.008372368291020393,0.3052796721458435,1.0,"Text, Icon, Icon",0.005039272829890251
30283,bad,1,-1,raw,Don't use this its out of Bangladesh and they are the ones tracking numbers. Beware!,15,0.0015,0.9858,negative,"Icon, Icon, Icon","▁interface, ▁Don, ▁out",0.008201143704354763,0.014102266170084476,0.0059011224657297134,0.3199443519115448,1.0,"Icon, Text, Icon",0.004202419426292181
30283,bad,2,-1,raw,This app does not recognise user migration from one USP to another. Of one has migrated from Vodafone to Airtel with the same mobile no. the app would report the USP as Airtel.,33,0.0016,0.9926,negative,"Icon, Icon, Icon","▁no, ▁to, ▁with",0.013201833702623844,0.023786267265677452,0.010584433563053608,0.2980314791202545,1.0,"Text, Icon, Icon",0.0066463942639529705
30283,bad,3,-1,raw,Pl. Research a new system ie if we will call to any bodies  an opposite party is where ? at on line calling. Because 80% users are lying about place status declaration.,32,0.0018,0.9766,negative,"Icon, Icon, Icon","▁Pl, ▁interface, ▁Research",0.008564401417970657,0.015223967842757702,0.0066595664247870445,0.3116704523563385,1.0,"Icon, Text, Icon",0.004249232355505228
30283,bad,4,-1,raw,"I don't understand this application cause its showing what I don't understand, not even in English.",16,0.0018,0.9857,negative,"Icon, Icon, Icon","▁I, ▁interface, ▁don",0.009182017296552658,0.015973573550581932,0.006791556254029274,0.315051406621933,1.0,"Icon, Text, Icon",0.004690203350037336
30284,bad,0,19,cache,It sucks. The app doesnt work. It has too many pop up ads.  Please save your time n do not bother to download at all,25,0.0278,0.931,negative,"Text, Icon, Text","▁not, ▁work, ▁doesnt",0.05417551100254059,0.06251247227191925,0.008336961269378662,0.23260317742824554,1.0,"Image, Icon, Text",0.031739525496959686
30284,bad,1,-1,raw,Don't use this its out of Bangladesh and they are the ones tracking numbers. Beware!,15,0.0015,0.9858,negative,"Text, Text, Icon","▁interface, ▁Don, ▁out",0.04551875963807106,0.04743749275803566,0.0019187331199645996,0.20318694412708282,1.0,"Image, Icon, Text",0.009749922901391983
30284,bad,2,-1,raw,This app does not recognise user migration from one USP to another. Of one has migrated from Vodafone to Airtel with the same mobile no. the app would report the USP as Airtel.,33,0.0016,0.9926,negative,"Text, Icon, Text","▁no, ▁to, ▁with",0.065462127327919,0.07637045532464981,0.010908327996730804,0.21389374136924744,1.0,"Image, Icon, Text",0.04262319207191467
30284,bad,3,-1,raw,Pl. Research a new system ie if we will call to any bodies  an opposite party is where ? at on line calling. Because 80% users are lying about place status declaration.,32,0.0018,0.9766,negative,"Text, Icon, Text","▁Pl, ▁interface, ▁Research",0.04783148691058159,0.051986102014780045,0.004154615104198456,0.24973542988300323,1.0,"Image, Icon, Text",0.00637219101190567
30284,bad,4,-1,raw,"I don't understand this application cause its showing what I don't understand, not even in English.",16,0.0018,0.9857,negative,"Text, Icon, Text","▁I, ▁interface, ▁don",0.04892636090517044,0.052928049117326736,0.004001688212156296,0.23431527614593506,1.0,"Image, Icon, Text",0.008847083896398544
30285,bad,0,19,cache,It sucks. The app doesnt work. It has too many pop up ads.  Please save your time n do not bother to download at all,25,0.0278,0.931,negative,"Text Button, Input","▁not, ▁work, ▁doesnt",0.0298045352101326,0.007662215270102024,0.022142319940030575,0.484017014503479,1.0,"Text Button, Input",0.022142319940030575
30285,bad,1,-1,raw,Don't use this its out of Bangladesh and they are the ones tracking numbers. Beware!,15,0.0015,0.9858,negative,"Text Button, Input","▁interface, ▁Don, ▁out",0.022859863936901093,0.005735690705478191,0.0171241732314229,0.5361549854278564,1.0,"Text Button, Input",0.0171241732314229
30285,bad,2,-1,raw,This app does not recognise user migration from one USP to another. Of one has migrated from Vodafone to Airtel with the same mobile no. the app would report the USP as Airtel.,33,0.0016,0.9926,negative,"Text Button, Input","▁no, ▁to, ▁with",0.03604142740368843,0.009547803550958633,0.026493623852729797,0.5044552087783813,1.0,"Text Button, Input",0.026493623852729797
30285,bad,3,-1,raw,Pl. Research a new system ie if we will call to any bodies  an opposite party is where ? at on line calling. Because 80% users are lying about place status declaration.,32,0.0018,0.9766,negative,"Text Button, Input","▁Pl, ▁interface, ▁Research",0.02452073246240616,0.006144355982542038,0.01837637647986412,0.5434932112693787,1.0,"Text Button, Input",0.01837637647986412
30285,bad,4,-1,raw,"I don't understand this application cause its showing what I don't understand, not even in English.",16,0.0018,0.9857,negative,"Text Button, Input","▁I, ▁interface, ▁don",0.0252134557813406,0.006436614319682121,0.018776841461658478,0.5324139595031738,1.0,"Text Button, Input",0.018776841461658478
30286,bad,0,19,cache,It sucks. The app doesnt work. It has too many pop up ads.  Please save your time n do not bother to download at all,25,0.0278,0.931,negative,"Image, Image, Icon","▁not, ▁work, ▁doesnt",0.00485321506857872,0.005305955186486244,0.0004527401179075241,0.3799816966056824,1.0,"Image, Icon, Text",0.0034000277519226074
30286,bad,1,-1,raw,Don't use this its out of Bangladesh and they are the ones tracking numbers. Beware!,15,0.0015,0.9858,negative,"Image, Image, Icon","▁interface, ▁Don, ▁out",0.0036898083053529263,0.0038584887515753508,0.0001686804462224245,0.40230831503868103,1.0,"Image, Icon, Text",0.0025707100285217166
30286,bad,2,-1,raw,This app does not recognise user migration from one USP to another. Of one has migrated from Vodafone to Airtel with the same mobile no. the app would report the USP as Airtel.,33,0.0016,0.9926,negative,"Image, Image, Icon","▁no, ▁to, ▁with",0.006069704424589872,0.006646802648901939,0.000577098224312067,0.38605359196662903,1.0,"Text, Icon, Image",0.004305873881094158
30286,bad,3,-1,raw,Pl. Research a new system ie if we will call to any bodies  an opposite party is where ? at on line calling. Because 80% users are lying about place status declaration.,32,0.0018,0.9766,negative,"Image, Image, Icon","▁Pl, ▁interface, ▁Research",0.003914637491106987,0.0041585261933505535,0.0002438887022435665,0.39731621742248535,1.0,"Icon, Text, Image",0.0027474687667563558
30286,bad,4,-1,raw,"I don't understand this application cause its showing what I don't understand, not even in English.",16,0.0018,0.9857,negative,"Image, Image, Icon","▁I, ▁interface, ▁don",0.004139782395213842,0.0044248225167393684,0.00028504012152552605,0.39379948377609253,1.0,"Icon, Image, Text",0.0028862343169748783
