screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
49922,bad,0,19,cache,"Horrible coded app, paywall at every corner for free content, definitely dont recommend. Idk whats up with all these kid apps with paywalls and ads. Stupid.",26,0.0036,0.9852,negative,"Web View, Icon","▁content, ▁recommend, ▁dont",0.0036834648344665766,0.06428215652704239,0.06059869169257581,0.3995353877544403,1.0,"Web View, Icon",0.06059869169257581
49922,bad,1,12,cache,"I don't like these kind of series. Because, my 5 and 2 year old sons are mad at you of what you've been done. I am on an Samsung device and on the Talking Pocoyo 2 and run and fun, it has a Pocoyo House logo and it says to download the Pocoyo House from Play store. Please change it to be normal app without the Pocoyo House logo. Or else, You and the Pocoyo team Will be grounded.",79,0.0058,0.9698,negative,"Web View, Icon","▁and, ▁kind, ▁store",0.005164694506675005,0.08455726504325867,0.07939257053658366,0.37814536690711975,1.0,"Web View, Icon",0.07939257053658366
49922,bad,2,2,cache,"The app is terrible. While I do love the show so much because I watched it when I was a baby, I do not like this app. Its terrible because every feature costs money. And not only that but some other Pocoyo apps such as Pocoyo Alphabet & Pocoyo Run & Fun, need to be paid as a monthly subscription in order to use them, So either make some of the features free, or I will never install this app again. If I was able to give this app 0 stars, I would.",93,0.0082,0.984,negative,"Web View, Icon","▁love, ▁the, ▁Fun",0.005923786666244268,0.08753376454114914,0.08160997787490487,0.37304943799972534,1.0,"Web View, Icon",0.08160997787490487
49922,bad,3,4,cache,This game is such a scam if you plan on getting it for your little one don't its graphics are extremely poor most images or backgrounds are of poorly rendered copy pictures off of Google most of the game cost money it gives you three options that are free and the rest including parental settings cost you to pay for premium which cost R 149.99 a month which is a scam based off of how utterly poor the game looks if I could give this 0 stars I would Especially because pocoyo is such a large title,97,0.0085,0.9841,negative,"Web View, Icon","▁of, ▁off, ▁based",0.0030661311466246843,0.05413225665688515,0.05106612551026046,0.3995237648487091,1.0,"Web View, Icon",0.05106612551026046
49922,bad,4,10,cache,Shockingly bad experience. App and module downloads do nothing except to beg for a costly (but poor value) monthly subscription. Talk about dark pattern marketing! But hey it's the Google way.,31,0.0091,0.9667,negative,"Web View, Icon","▁subscription, ▁experience, ▁hey",0.0042566098272800446,0.07386711984872818,0.06961051002144814,0.3928653597831726,1.0,"Web View, Icon",0.06961051002144814
49923,bad,0,19,cache,"Horrible coded app, paywall at every corner for free content, definitely dont recommend. Idk whats up with all these kid apps with paywalls and ads. Stupid.",26,0.0036,0.9852,negative,"Icon, Text, Text","▁content, ▁recommend, ▁dont",0.010546363890171051,0.0054021780379116535,0.0051441858522593975,0.36386656761169434,1.0,"Icon, Icon, Text",0.007179607637226582
49923,bad,1,12,cache,"I don't like these kind of series. Because, my 5 and 2 year old sons are mad at you of what you've been done. I am on an Samsung device and on the Talking Pocoyo 2 and run and fun, it has a Pocoyo House logo and it says to download the Pocoyo House from Play store. Please change it to be normal app without the Pocoyo House logo. Or else, You and the Pocoyo team Will be grounded.",79,0.0058,0.9698,negative,"Text, Icon, Image","▁and, ▁kind, ▁store",0.01400994136929512,0.0064615183509886265,0.007548423018306494,0.33015555143356323,1.0,"Icon, Icon, Text",0.00991947716102004
49923,bad,2,2,cache,"The app is terrible. While I do love the show so much because I watched it when I was a baby, I do not like this app. Its terrible because every feature costs money. And not only that but some other Pocoyo apps such as Pocoyo Alphabet & Pocoyo Run & Fun, need to be paid as a monthly subscription in order to use them, So either make some of the features free, or I will never install this app again. If I was able to give this app 0 stars, I would.",93,0.0082,0.984,negative,"Text, Icon, Image","▁love, ▁the, ▁Fun",0.015505584888160229,0.007065868936479092,0.008439715951681137,0.3255070149898529,1.0,"Icon, Icon, Text",0.010956142097711563
49923,bad,3,4,cache,This game is such a scam if you plan on getting it for your little one don't its graphics are extremely poor most images or backgrounds are of poorly rendered copy pictures off of Google most of the game cost money it gives you three options that are free and the rest including parental settings cost you to pay for premium which cost R 149.99 a month which is a scam based off of how utterly poor the game looks if I could give this 0 stars I would Especially because pocoyo is such a large title,97,0.0085,0.9841,negative,"Icon, Text, Text","▁of, ▁off, ▁based",0.008477901108562946,0.004195393528789282,0.0042825075797736645,0.3775041997432709,1.0,"Icon, Icon, Text",0.005863979691639543
49923,bad,4,10,cache,Shockingly bad experience. App and module downloads do nothing except to beg for a costly (but poor value) monthly subscription. Talk about dark pattern marketing! But hey it's the Google way.,31,0.0091,0.9667,negative,"Text, Icon, Image","▁subscription, ▁experience, ▁hey",0.012383019551634789,0.005725033115595579,0.006657986436039209,0.3187251091003418,1.0,"Icon, Icon, Text",0.008582948707044125
