screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
18753,good,0,13,cache,"Excellent app! This has been an awesome introduction to yoga for me, it's private, at your own pace, peaceful, engaging! The UI is super easy and intuitive, really a blessing! For anyone wanting to get into yoga it's a great no pressure place to start that also helps to keep you on track with a schedule. I HIGHLY recommended it!",60,0.9964,0.0009,positive,"Image, Image, Text","▁introduction, ▁keep, ▁start",0.9286335706710815,0.9194197058677673,0.009213864803314209,0.5614094138145447,1.0,"Text, Text, Text Button",0.04859882593154907
18753,good,1,1,cache,"I'm really enjoying using this app. It makes doing yoga very convenient, and let's face it, it's way more likely that you'll form a new habit if you make out convenient. The routines that I've tried so far are great. It's been a few months and I am so grateful for this app! It really makes yoga accessible. I like that I can look over the poses in each routine and select what I feel suits my needs and energy level for the day.",84,0.9931,0.0012,positive,"Image, Image, Text","▁in, ▁poses, m",0.9398518204689026,0.9326260089874268,0.00722581148147583,0.5731905102729797,1.0,"Text, Text, Text Button",0.04108458757400513
18753,good,2,12,cache,"Really good app. Comes with videos and step-by-step instructions on individual poses, including advanced techniques, and it even tells you when you shouldn't do certain poses (which a doctor will probably recommend studying before doing the complete excercise), and you can see all of this just by tapping on whatever pose after picking a class to either browse or are interested in doing it. I'd say this is a well rounded and complete app as the classes cover just about everything. 5 stars!",83,0.9881,0.0017,positive,"Image, Image, Text","▁Really, ▁or, ▁are",0.9351435303688049,0.9374653697013855,0.0023218393325805664,0.5441262125968933,1.0,"Text, Text, Text Button",0.04278206825256348
18753,good,3,14,cache,I think this application is great. Update. It has been 4 years since i downloaded this app and i still love it. I have recommended this app to numerous of my friends who have found it useful to learn or practice yoga. I am looking forward to any new trainings that they put out . It allows you to kearn the new pay workouts through earning points by using the options available! Such a great idea! And the routines are great for all levels! Work you way up. Update 6.5 years. Love it even more!!!,95,0.9875,0.0014,positive,"Image, Image, Text","▁great, ▁workouts, ▁I",0.9468299150466919,0.9733918309211731,0.0265619158744812,0.5210862159729004,1.0,"Text, Text, Text Button",0.03657037019729614
18753,good,4,7,cache,"I've been doing yoga on and off for 15 years or so. I've always used videos and books. This app can take their place! Mostly I like the timing on each pose, plenty to get set, 'hold feel, flow'...vs ""flip flop criss cross too fast' by many way more limber models than I. Reminders are great! Best yoga app ever...even motivated my procrastinator wife!",64,0.9806,0.0036,positive,"Image, Image, Text","▁on, ▁I, ▁interface",0.8527193069458008,0.8341860175132751,0.018533289432525635,0.46349453926086426,1.0,"Text, Text, Text",0.06170922517776489
18752,good,0,13,cache,"Excellent app! This has been an awesome introduction to yoga for me, it's private, at your own pace, peaceful, engaging! The UI is super easy and intuitive, really a blessing! For anyone wanting to get into yoga it's a great no pressure place to start that also helps to keep you on track with a schedule. I HIGHLY recommended it!",60,0.9964,0.0009,positive,"Text Button, Text Button, Pager Indicator","▁introduction, ▁keep, ▁start",0.9085525870323181,0.6249819993972778,0.2835705876350403,0.6209002137184143,1.0,"Text Button, Pager Indicator, Text Button",0.2835705876350403
18752,good,1,1,cache,"I'm really enjoying using this app. It makes doing yoga very convenient, and let's face it, it's way more likely that you'll form a new habit if you make out convenient. The routines that I've tried so far are great. It's been a few months and I am so grateful for this app! It really makes yoga accessible. I like that I can look over the poses in each routine and select what I feel suits my needs and energy level for the day.",84,0.9931,0.0012,positive,"Text Button, Text Button, Pager Indicator","▁in, ▁poses, m",0.9227190613746643,0.6912403106689453,0.231478750705719,0.5941035747528076,1.0,"Text Button, Pager Indicator, Text Button",0.231478750705719
18752,good,2,12,cache,"Really good app. Comes with videos and step-by-step instructions on individual poses, including advanced techniques, and it even tells you when you shouldn't do certain poses (which a doctor will probably recommend studying before doing the complete excercise), and you can see all of this just by tapping on whatever pose after picking a class to either browse or are interested in doing it. I'd say this is a well rounded and complete app as the classes cover just about everything. 5 stars!",83,0.9881,0.0017,positive,"Text Button, Text Button, Pager Indicator","▁Really, ▁or, ▁are",0.9207322001457214,0.6800249814987183,0.24070721864700317,0.5958112478256226,1.0,"Text Button, Pager Indicator, Text Button",0.24070721864700317
18752,good,3,14,cache,I think this application is great. Update. It has been 4 years since i downloaded this app and i still love it. I have recommended this app to numerous of my friends who have found it useful to learn or practice yoga. I am looking forward to any new trainings that they put out . It allows you to kearn the new pay workouts through earning points by using the options available! Such a great idea! And the routines are great for all levels! Work you way up. Update 6.5 years. Love it even more!!!,95,0.9875,0.0014,positive,"Text Button, Text Button, Pager Indicator","▁great, ▁workouts, ▁I",0.9296899437904358,0.725304365158081,0.20438557863235474,0.5982840657234192,1.0,"Text Button, Pager Indicator, Text Button",0.20438557863235474
18752,good,4,7,cache,"I've been doing yoga on and off for 15 years or so. I've always used videos and books. This app can take their place! Mostly I like the timing on each pose, plenty to get set, 'hold feel, flow'...vs ""flip flop criss cross too fast' by many way more limber models than I. Reminders are great! Best yoga app ever...even motivated my procrastinator wife!",64,0.9806,0.0036,positive,"Text Button, Background Image, Text Button","▁on, ▁I, ▁interface",0.8527030944824219,0.4845764636993408,0.36812663078308105,0.4758632481098175,1.0,"Text Button, Background Image, Text Button",0.36812663078308105
