screen_id,true_class,review_rank,embedding_idx,review_source,review_text,word_count,interface_pos,interface_neg,interface_sentiment,top_components,top_k_tokens,p_orig,p_img,delta_p_img,gradcam_mean,gradcam_max,top_components_shap,delta_p_img_shap
69846,good,0,13,cache,The best daily prayer app ever. It impacted my prayer life positively. I love this app,16,0.9963,0.0006,positive,"Text Button, Text, Text Button","▁ever, ▁It, ▁interface",0.9946843981742859,0.975253164768219,0.019431233406066895,0.5230422019958496,1.0,"Text Button, Text Button, Text Button",0.05991923809051514
69846,good,1,19,cache,"This app is the best prayer app that I have seen, the app is a nice app u can try it out. It helps you to align with your prayer app it was even someone that told me about this app and I love it,I would recommend it for anyone, this app deserve a five star",56,0.995,0.0009,positive,"Text Button, Image, Text","▁it, ▁it, ▁five",0.9936830997467041,0.9379222989082336,0.05576080083847046,0.48861050605773926,1.0,"Text Button, Text Button, Text Button",0.07719123363494873
69846,good,2,6,cache,"I'm rating it five stars because it is a good app. a app with morning and evening prayer guidelines, and also scriptures to be memorized everyday. I really do love it. That's why I'm giving it 5. ⭐",38,0.9918,0.0013,positive,"Text Button, Image, Text","▁love, ▁to, ▁interface",0.9957951307296753,0.9492910504341125,0.046504080295562744,0.5295531749725342,1.0,"Text Button, Text Button, Text Button",0.06875389814376831
69846,good,3,15,cache,"I've been looking for an app to support my prayer life. This is a beautiful app that met my need. I enjoy reading the verses, quotes, devotional and prayers each morning and evening. The natural imagery in the photography is beautiful and even the way the app opens with the fragmented colours that change into the clearer images is so calming and beautiful. It completely draws me in. Great app.",70,0.9903,0.0014,positive,"Text Button, Image, Text","▁devotional, ▁quotes, ▁verses",0.9973742961883545,0.9637993574142456,0.03357493877410889,0.5369935035705566,1.0,"Text Button, Text Button, Text Button",0.04152947664260864
69846,good,4,2,cache,"I love these morning and evening prayers and devotions. They are reflective, not too long, not too short, but perfectly reflective. I like the 4 choices everyday of morning prayer, verse, evening prayer, etc. The screen is not overwhelming. Very simple to follow and responsive. You can save favorites. Perfect for any faith.",53,0.9713,0.0028,positive,"Text Button, Image, Text","▁I, ▁prayer, ▁everyday",0.9966788291931152,0.955975353717804,0.04070347547531128,0.5186284184455872,1.0,"Text Button, Text Button, Text Button",0.050592899322509766
69847,good,0,13,cache,The best daily prayer app ever. It impacted my prayer life positively. I love this app,16,0.9963,0.0006,positive,"Input, Input, Icon","▁ever, ▁It, ▁interface",0.8286613821983337,0.794722855091095,0.03393852710723877,0.3162863552570343,1.0,"Text Button, Text Button, Text Button",0.10538452863693237
69847,good,1,19,cache,"This app is the best prayer app that I have seen, the app is a nice app u can try it out. It helps you to align with your prayer app it was even someone that told me about this app and I love it,I would recommend it for anyone, this app deserve a five star",56,0.995,0.0009,positive,"Input, Input, Icon","▁it, ▁it, ▁five",0.8159858584403992,0.7822734713554382,0.03371238708496094,0.29685983061790466,1.0,"Text Button, Text Button, Text Button",0.11436468362808228
69847,good,2,6,cache,"I'm rating it five stars because it is a good app. a app with morning and evening prayer guidelines, and also scriptures to be memorized everyday. I really do love it. That's why I'm giving it 5. ⭐",38,0.9918,0.0013,positive,"Input, Input, Input","▁love, ▁to, ▁interface",0.8803173303604126,0.8730282187461853,0.007289111614227295,0.32970374822616577,1.0,"Text Button, Text Button, Text Button",0.06049531698226929
69847,good,3,15,cache,"I've been looking for an app to support my prayer life. This is a beautiful app that met my need. I enjoy reading the verses, quotes, devotional and prayers each morning and evening. The natural imagery in the photography is beautiful and even the way the app opens with the fragmented colours that change into the clearer images is so calming and beautiful. It completely draws me in. Great app.",70,0.9903,0.0014,positive,"Input, Input, Input","▁devotional, ▁quotes, ▁verses",0.9350080490112305,0.9309697151184082,0.004038333892822266,0.39823707938194275,1.0,"Text Button, Text Button, Icon",0.02546316385269165
69847,good,4,2,cache,"I love these morning and evening prayers and devotions. They are reflective, not too long, not too short, but perfectly reflective. I like the 4 choices everyday of morning prayer, verse, evening prayer, etc. The screen is not overwhelming. Very simple to follow and responsive. You can save favorites. Perfect for any faith.",53,0.9713,0.0028,positive,"Input, Input, Input","▁I, ▁prayer, ▁everyday",0.9059845805168152,0.9005690813064575,0.005415499210357666,0.3780646026134491,1.0,"Text Button, Text Button, Text Button",0.04949212074279785
